Zip_Code,City,Price,Latitude,Longitude
35116,Morris,180000,33.52068000000003,-86.81175999999994
35116,Morris,179900,33.52068000000003,-86.81175999999994
35116,Morris,152000,33.52068000000003,-86.81175999999994
35116,Morris,109900,33.52068000000003,-86.81175999999994
35116,Morris,63950,33.52068000000003,-86.81175999999994
35116,Morris,25000,33.52068000000003,-86.81175999999994
35116,Morris,25000,33.52068000000003,-86.81175999999994
35117,Mount Olive,584900,33.619365957663256,-86.8742218055351
35117,Mount Olive,550000,33.619365957663256,-86.8742218055351
35117,Mount Olive,449900,33.619365957663256,-86.8742218055351
35117,Mount Olive,399900,33.619365957663256,-86.8742218055351
35117,Mount Olive,384900,33.619365957663256,-86.8742218055351
35117,Mount Olive,325000,33.619365957663256,-86.8742218055351
35117,Mount Olive,315000,33.619365957663256,-86.8742218055351
35117,Mount Olive,305000,33.619365957663256,-86.8742218055351
35117,Gardendale,300000,33.619365957663256,-86.8742218055351
35117,Mount Olive,299999,33.619365957663256,-86.8742218055351
35117,Mount Olive,269900,33.619365957663256,-86.8742218055351
35117,Mount Olive,264900,33.619365957663256,-86.8742218055351
35117,Mount Olive,262000,33.619365957663256,-86.8742218055351
35117,Mount Olive,249900,33.619365957663256,-86.8742218055351
35117,Mount Olive,227000,33.619365957663256,-86.8742218055351
35117,Mount Olive,225000,33.619365957663256,-86.8742218055351
35117,Mount Olive,183500,33.619365957663256,-86.8742218055351
35117,Mount Olive,179900,33.619365957663256,-86.8742218055351
35117,Mount Olive,172500,33.619365957663256,-86.8742218055351
35117,Mount Olive,170000,33.619365957663256,-86.8742218055351
35117,Mount Olive,168700,33.619365957663256,-86.8742218055351
35117,Mount Olive,149900,33.619365957663256,-86.8742218055351
35117,Mount Olive,145000,33.619365957663256,-86.8742218055351
35117,Mount Olive,145000,33.619365957663256,-86.8742218055351
35117,Mount Olive,144900,33.619365957663256,-86.8742218055351
35117,Mount Olive,141900,33.619365957663256,-86.8742218055351
35117,Mount Olive,134000,33.619365957663256,-86.8742218055351
35117,Mount Olive,130000,33.619365957663256,-86.8742218055351
35117,Mount Olive,129900,33.619365957663256,-86.8742218055351
35117,Mount Olive,127000,33.619365957663256,-86.8742218055351
35117,Mount Olive,91000,33.619365957663256,-86.8742218055351
35117,Mount Olive,89000,33.619365957663256,-86.8742218055351
35117,Mount Olive,79900,33.619365957663256,-86.8742218055351
